 number of rows in CSV file are 5862
Enter phase type 1 for identifying Transition from standing phase to taxi phase and type 2 to identify Transition from taxi to takeoff phase
0.008724645734926368, 0.0450582033020868 , 0.0040566824117810475, 0.00974137552829001
0.010113920533481523, 0.06406265210302686 , 0.008724645734926368, 0.0450582033020868
0.009919422061683801, 0.061373200624282774 , 0.010113920533481523, 0.06406265210302686
0.009780494581828288, 0.05949425275582185 , 0.009919422061683801, 0.061373200624282774
0.009697138093914976, 0.058383574377970024 , 0.009780494581828288, 0.05949425275582185
0.011364267852181165, 0.08612697130714204 , 0.009697138093914976, 0.058383574377970024
0.01144762434009447, 0.08755732477943548 , 0.011364267852181165, 0.08612697130714204
0.011530980828007782, 0.08867245911593387 , 0.01144762434009447, 0.08755732477943548
0.013253681578216173, 0.11714649992851978 , 0.011530980828007782, 0.08867245911593387
0.01497638232842456, 0.14957881547290006 , 0.013253681578216173, 0.11714649992851978
0.013364823562100583, 0.11911945892594898 , 0.01497638232842456, 0.14957881547290006
0.0117532647957766, 0.092124107633357 , 0.013364823562100583, 0.11911945892594898
0.013475965545984998, 0.12110889357262618 , 0.0117532647957766, 0.092124107633357
0.013559322033898303, 0.12283940258432625 , 0.013475965545984998, 0.12110889357262618
0.01200333425951653, 0.09626436386344944 , 0.013559322033898303, 0.12283940258432625
0.010447346485134758, 0.0729245472477229 , 0.01200333425951653, 0.09626436386344944
0.008891358710752986, 0.052819952737146535 , 0.010447346485134758, 0.0729245472477229
0.007335370936371212, 0.03595058033172032 , 0.008891358710752986, 0.052819952737146535
0.002445123645457067, 0.00399450892574669 , 0.007335370936371212, 0.03595058033172032
-7.50208391219784E-4, 3.5105072032814934E-4 , 0.002445123645457067, 0.00399450892574669
-0.003889969435954433, 0.008860017153475385 , -7.50208391219784E-4, 3.5105072032814934E-4
-0.006974159488746876, 0.026862107902948337 , -0.003889969435954433, 0.008860017153475385
-0.01000277854959711, 0.052340120317659285 , -0.006974159488746876, 0.026862107902948337
-0.01297582661850514, 0.08373621875875502 , -0.01000277854959711, 0.052340120317659285
-0.014253959433175882, 0.10104488055116398 , -0.01297582661850514, 0.08373621875875502
-0.015532092247846628, 0.11997843712408486 , -0.014253959433175882, 0.10104488055116398
-0.016810225062517368, 0.1405368884775174 , -0.015532092247846628, 0.11997843712408486
-0.01808835787718811, 0.16272023461146198 , -0.016810225062517368, 0.1405368884775174
-0.01936649069185885, 0.18652847552591847 , -0.01808835787718811, 0.16272023461146198
-0.020644623506529593, 0.21196161122088666 , -0.01936649069185885, 0.18652847552591847
-0.023562100583495414, 0.2633654827961877 , -0.020644623506529593, 0.21196161122088666
-0.024729091414281743, 0.2797740426954755 , -0.023562100583495414, 0.2633654827961877
-0.02578494026118366, 0.29468503155638454 , -0.024729091414281743, 0.2797740426954755
-0.028368991386496248, 0.32005237796257086 , -0.02578494026118366, 0.29468503155638454
-0.03078632953598221, 0.3438634387688336 , -0.028368991386496248, 0.32005237796257086
-0.03303695470964157, 0.3660851738095416 , -0.03078632953598221, 0.3438634387688336
-0.03348152264517922, 0.3723029971157273 , -0.03303695470964157, 0.3660851738095416
-0.03387051958877466, 0.38100427602629655 , -0.03348152264517922, 0.3723029971157273
-0.03425951653237011, 0.3898060647592651 , -0.03387051958877466, 0.38100427602629655
-0.03464851347596555, 0.3987083633146328 , -0.03425951653237011, 0.3898060647592651
-0.0333981661572659, 0.36539377173270865 , -0.03464851347596555, 0.3987083633146328
-0.03220338983050847, 0.33534347541383036 , -0.0333981661572659, 0.36539377173270865
-0.031008613503751028, 0.3149782706631017 , -0.03220338983050847, 0.33534347541383036
